x_m,y_m,z_m,T_degC
0.04650000,0.27500000,0.15000000,202.68406988
0.04650000,0.27500000,0.17500000,202.25276107
0.04650000,0.27500000,0.20000000,201.07331366
0.04650000,0.27500000,0.22500000,199.53241895
0.04650000,0.27500000,0.25000000,198.19114955
0.04650000,0.27500000,0.27500000,197.36463372
0.04650000,0.27500000,0.30000000,197.09615186
0.04650000,0.30000000,0.00000000,196.90841567
0.04650000,0.30000000,0.02500000,197.09615186
0.04650000,0.30000000,0.05000000,197.67008695
0.04650000,0.30000000,0.07500000,198.59182936
0.04650000,0.30000000,0.10000000,199.64268782
0.04650000,0.30000000,0.12500000,200.44969876
0.04650000,0.30000000,0.15000000,200.74618349
0.04650000,0.30000000,0.17500000,200.44969876
0.04650000,0.30000000,0.20000000,199.64268782
0.04650000,0.30000000,0.22500000,198.59182936
0.04650000,0.30000000,0.25000000,197.67008695
0.04650000,0.30000000,0.27500000,197.09615186
0.04650000,0.30000000,0.30000000,196.90841567
0.05425000,0.00000000,0.00000000,206.74510051
0.05425000,0.00000000,0.02500000,206.98484367
0.05425000,0.00000000,0.05000000,207.72073924
0.05425000,0.00000000,0.07500000,208.90978921
0.05425000,0.00000000,0.10000000,210.27149993
0.05425000,0.00000000,0.12500000,211.31520242
0.05425000,0.00000000,0.15000000,211.69760293
0.05425000,0.00000000,0.17500000,211.31520242
0.05425000,0.00000000,0.20000000,210.27149993
0.05425000,0.00000000,0.22500000,208.90978921
0.05425000,0.00000000,0.25000000,207.72073924
0.05425000,0.00000000,0.27500000,206.98484367
0.05425000,0.00000000,0.30000000,206.74510051
0.05425000,0.02500000,0.00000000,206.98484367
0.05425000,0.02500000,0.02500000,207.33009514
0.05425000,0.02500000,0.05000000,208.39865596
0.05425000,0.02500000,0.07500000,210.14693030
0.05425000,0.02500000,0.10000000,212.16790079
0.05425000,0.02500000,0.12500000,213.71021049
0.05425000,0.02500000,0.15000000,214.27204898
0.05425000,0.02500000,0.17500000,213.71021049
0.05425000,0.02500000,0.20000000,212.16790079
0.05425000,0.02500000,0.22500000,210.14693030
0.05425000,0.02500000,0.25000000,208.39865596
0.05425000,0.02500000,0.27500000,207.33009514
0.05425000,0.02500000,0.30000000,206.98484367
0.05425000,0.05000000,0.00000000,207.72073924
0.05425000,0.05000000,0.02500000,208.39865596
0.05425000,0.05000000,0.05000000,210.52646708
0.05425000,0.05000000,0.07500000,214.08267301
0.05425000,0.05000000,0.10000000,218.26088239
0.05425000,0.05000000,0.12500000,221.42335319
0.05425000,0.05000000,0.15000000,222.56368427
0.05425000,0.05000000,0.17500000,221.42335319
0.05425000,0.05000000,0.20000000,218.26088239
0.05425000,0.05000000,0.22500000,214.08267301
0.05425000,0.05000000,0.25000000,210.52646708
0.05425000,0.05000000,0.27500000,208.39865596
0.05425000,0.05000000,0.30000000,207.72073924
0.05425000,0.07500000,0.00000000,208.90978921
0.05425000,0.07500000,0.02500000,210.14693030
0.05425000,0.07500000,0.05000000,214.08267301
0.05425000,0.07500000,0.07500000,220.79894673
0.05425000,0.07500000,0.10000000,228.82189353
0.05425000,0.07500000,0.12500000,234.83699917
0.05425000,0.07500000,0.15000000,236.98290140
0.05425000,0.07500000,0.17500000,234.83699917
0.05425000,0.07500000,0.20000000,228.82189353
0.05425000,0.07500000,0.22500000,220.79894673
0.05425000,0.07500000,0.25000000,214.08267301
0.05425000,0.07500000,0.27500000,210.14693030
0.05425000,0.07500000,0.30000000,208.90978921
0.05425000,0.10000000,0.00000000,210.27149993
0.05425000,0.10000000,0.02500000,212.16790079
0.05425000,0.10000000,0.05000000,218.26088239
0.05425000,0.10000000,0.07500000,228.82189353
0.05425000,0.10000000,0.10000000,241.60245888
0.05425000,0.10000000,0.12500000,251.10692305
0.05425000,0.10000000,0.15000000,254.46918792
0.05425000,0.10000000,0.17500000,251.10692305
0.05425000,0.10000000,0.20000000,241.60245888
0.05425000,0.10000000,0.22500000,228.82189353
0.05425000,0.10000000,0.25000000,218.26088239
0.05425000,0.10000000,0.27500000,212.16790079
0.05425000,0.10000000,0.30000000,210.27149993
0.05425000,0.12500000,0.00000000,211.31520242
0.05425000,0.12500000,0.02500000,213.71021049
0.05425000,0.12500000,0.05000000,221.42335319
0.05425000,0.12500000,0.07500000,234.83699917
0.05425000,0.12500000,0.10000000,251.10692305
0.05425000,0.12500000,0.12500000,263.19265057
0.05425000,0.12500000,0.15000000,267.46161412
0.05425000,0.12500000,0.17500000,263.19265057
0.05425000,0.12500000,0.20000000,251.10692305
0.05425000,0.12500000,0.22500000,234.83699917
0.05425000,0.12500000,0.25000000,221.42335319
0.05425000,0.12500000,0.27500000,213.71021049
0.05425000,0.12500000,0.30000000,211.31520242
0.05425000,0.15000000,0.00000000,211.69760293
0.05425000,0.15000000,0.02500000,214.27204898
0.05425000,0.15000000,0.05000000,222.56368427
0.05425000,0.15000000,0.07500000,236.98290140
0.05425000,0.15000000,0.10000000,254.46918792
0.05425000,0.15000000,0.12500000,267.46161412
0.05425000,0.15000000,0.15000000,272.05144693
0.05425000,0.15000000,0.17500000,267.46161412
0.05425000,0.15000000,0.20000000,254.46918792
0.05425000,0.15000000,0.22500000,236.98290140
0.05425000,0.15000000,0.25000000,222.56368427
0.05425000,0.15000000,0.27500000,214.27204898
0.05425000,0.15000000,0.30000000,211.69760293
0.05425000,0.17500000,0.00000000,211.31520242
0.05425000,0.17500000,0.02500000,213.71021049
0.05425000,0.17500000,0.05000000,221.42335319
0.05425000,0.17500000,0.07500000,234.83699917
0.05425000,0.17500000,0.10000000,251.10692305
0.05425000,0.17500000,0.12500000,263.19265057
0.05425000,0.17500000,0.15000000,267.46161412
0.05425000,0.17500000,0.17500000,263.19265057
0.05425000,0.17500000,0.20000000,251.10692305
0.05425000,0.17500000,0.22500000,234.83699917
0.05425000,0.17500000,0.25000000,221.42335319
0.05425000,0.17500000,0.27500000,213.71021049
0.05425000,0.17500000,0.30000000,211.31520242
0.05425000,0.20000000,0.00000000,210.27149993
0.05425000,0.20000000,0.02500000,212.16790079
0.05425000,0.20000000,0.05000000,218.26088239
0.05425000,0.20000000,0.07500000,228.82189353
0.05425000,0.20000000,0.10000000,241.60245888
0.05425000,0.20000000,0.12500000,251.10692305
0.05425000,0.20000000,0.15000000,254.46918792
0.05425000,0.20000000,0.17500000,251.10692305
0.05425000,0.20000000,0.20000000,241.60245888
0.05425000,0.20000000,0.22500000,228.82189353
0.05425000,0.20000000,0.25000000,218.26088239
0.05425000,0.20000000,0.27500000,212.16790079
0.05425000,0.20000000,0.30000000,210.27149993
0.05425000,0.22500000,0.00000000,208.90978921
0.05425000,0.22500000,0.02500000,210.14693030
0.05425000,0.22500000,0.05000000,214.08267301
0.05425000,0.22500000,0.07500000,220.79894673
0.05425000,0.22500000,0.10000000,228.82189353
0.05425000,0.22500000,0.12500000,234.83699917
0.05425000,0.22500000,0.15000000,236.98290140
0.05425000,0.22500000,0.17500000,234.83699917
0.05425000,0.22500000,0.20000000,228.82189353
0.05425000,0.22500000,0.22500000,220.79894673
0.05425000,0.22500000,0.25000000,214.08267301
0.05425000,0.22500000,0.27500000,210.14693030
0.05425000,0.22500000,0.30000000,208.90978921
0.05425000,0.25000000,0.00000000,207.72073924
0.05425000,0.25000000,0.02500000,208.39865596
0.05425000,0.25000000,0.05000000,210.52646708
0.05425000,0.25000000,0.07500000,214.08267301
0.05425000,0.25000000,0.10000000,218.26088239
0.05425000,0.25000000,0.12500000,221.42335319
0.05425000,0.25000000,0.15000000,222.56368427
0.05425000,0.25000000,0.17500000,221.42335319
0.05425000,0.25000000,0.20000000,218.26088239
0.05425000,0.25000000,0.22500000,214.08267301
0.05425000,0.25000000,0.25000000,210.52646708
0.05425000,0.25000000,0.27500000,208.39865596
0.05425000,0.25000000,0.30000000,207.72073924
0.05425000,0.27500000,0.00000000,206.98484367
0.05425000,0.27500000,0.02500000,207.33009514
0.05425000,0.27500000,0.05000000,208.39865596
0.05425000,0.27500000,0.07500000,210.14693030
0.05425000,0.27500000,0.10000000,212.16790079
0.05425000,0.27500000,0.12500000,213.71021049
0.05425000,0.27500000,0.15000000,214.27204898
0.05425000,0.27500000,0.17500000,213.71021049
0.05425000,0.27500000,0.20000000,212.16790079
0.05425000,0.27500000,0.22500000,210.14693030
0.05425000,0.27500000,0.25000000,208.39865596
0.05425000,0.27500000,0.27500000,207.33009514
0.05425000,0.27500000,0.30000000,206.98484367
0.05425000,0.30000000,0.00000000,206.74510051
0.05425000,0.30000000,0.02500000,206.98484367
0.05425000,0.30000000,0.05000000,207.72073924
0.05425000,0.30000000,0.07500000,208.90978921
0.05425000,0.30000000,0.10000000,210.27149993
0.05425000,0.30000000,0.12500000,211.31520242
0.05425000,0.30000000,0.15000000,211.69760293
0.05425000,0.30000000,0.17500000,211.31520242
0.05425000,0.30000000,0.20000000,210.27149993
0.05425000,0.30000000,0.22500000,208.90978921
0.05425000,0.30000000,0.25000000,207.72073924
0.05425000,0.30000000,0.27500000,206.98484367
0.05425000,0.30000000,0.30000000,206.74510051
0.06200000,0.00000000,0.00000000,213.98250280
0.06200000,0.00000000,0.02500000,214.28036006
0.06200000,0.00000000,0.05000000,215.19882153
0.06200000,0.00000000,0.07500000,216.69317977
0.06200000,0.00000000,0.10000000,218.41349725
0.06200000,0.00000000,0.12500000,219.72886565
0.06200000,0.00000000,0.15000000,220.20925642
0.06200000,0.00000000,0.17500000,219.72886565
0.06200000,0.00000000,0.20000000,218.41349725
0.06200000,0.00000000,0.22500000,216.69317977
0.06200000,0.00000000,0.25000000,215.19882153
0.06200000,0.00000000,0.27500000,214.28036006
0.06200000,0.00000000,0.30000000,213.98250280
0.06200000,0.02500000,0.00000000,214.28036006
0.06200000,0.02500000,0.02500000,214.71265611
0.06200000,0.02500000,0.05000000,216.05885545
0.06200000,0.02500000,0.07500000,218.28232025
0.06200000,0.02500000,0.10000000,220.87161774
0.06200000,0.02500000,0.12500000,222.84012573
0.06200000,0.02500000,0.15000000,223.55390740
0.06200000,0.02500000,0.17500000,222.84012573
0.06200000,0.02500000,0.20000000,220.87161774
0.06200000,0.02500000,0.22500000,218.28232025
0.06200000,0.02500000,0.25000000,216.05885545
0.06200000,0.02500000,0.27500000,214.71265611
0.06200000,0.02500000,0.30000000,214.28036006
0.06200000,0.05000000,0.00000000,215.19882153
0.06200000,0.05000000,0.02500000,216.05885545
0.06200000,0.05000000,0.05000000,218.78240212
0.06200000,0.05000000,0.07500000,223.39820213
0.06200000,0.05000000,0.10000000,228.88298872
0.06200000,0.05000000,0.12500000,233.00711815
0.06200000,0.05000000,0.15000000,234.48342892
0.06200000,0.05000000,0.17500000,233.00711815
0.06200000,0.05000000,0.20000000,228.88298872
0.06200000,0.05000000,0.22500000,223.39820213
0.06200000,0.05000000,0.25000000,218.78240212
0.06200000,0.05000000,0.27500000,216.05885545
0.06200000,0.05000000,0.30000000,215.19882153
0.06200000,0.07500000,0.00000000,216.69317977
0.06200000,0.07500000,0.02500000,218.28232025
0.06200000,0.07500000,0.05000000,223.39820213
0.06200000,0.07500000,0.07500000,232.29498239
0.06200000,0.07500000,0.10000000,243.09352258
0.06200000,0.07500000,0.12500000,251.10758536
0.06200000,0.07500000,0.15000000,253.93707456
0.06200000,0.07500000,0.17500000,251.10758536
0.06200000,0.07500000,0.20000000,243.09352258
0.06200000,0.07500000,0.22500000,232.29498239
0.06200000,0.07500000,0.25000000,223.39820213
0.06200000,0.07500000,0.27500000,218.28232025
0.06200000,0.07500000,0.30000000,216.69317977
0.06200000,0.10000000,0.00000000,218.41349725
0.06200000,0.10000000,0.02500000,220.87161774
0.06200000,0.10000000,0.05000000,228.88298872
0.06200000,0.10000000,0.07500000,243.09352258
0.06200000,0.10000000,0.10000000,260.64079409
0.06200000,0.10000000,0.12500000,273.51350956
0.06200000,0.10000000,0.15000000,278.00781174
0.06200000,0.10000000,0.17500000,273.51350956
0.06200000,0.10000000,0.20000000,260.64079409
0.06200000,0.10000000,0.22500000,243.09352258
0.06200000,0.10000000,0.25000000,228.88298872
0.06200000,0.10000000,0.27500000,220.87161774
0.06200000,0.10000000,0.30000000,218.41349725
0.06200000,0.12500000,0.00000000,219.72886565
0.06200000,0.12500000,0.02500000,222.84012573
0.06200000,0.12500000,0.05000000,233.00711815
0.06200000,0.12500000,0.07500000,251.10758536
0.06200000,0.12500000,0.10000000,273.51350956
0.06200000,0.12500000,0.12500000,289.92979076
0.06200000,0.12500000,0.15000000,295.65160697
0.06200000,0.12500000,0.17500000,289.92979076
0.06200000,0.12500000,0.20000000,273.51350956
0.06200000,0.12500000,0.22500000,251.10758536
0.06200000,0.12500000,0.25000000,233.00711815
0.06200000,0.12500000,0.27500000,222.84012573
0.06200000,0.12500000,0.30000000,219.72886565
0.06200000,0.15000000,0.00000000,220.20925642
0.06200000,0.15000000,0.02500000,223.55390740
0.06200000,0.15000000,0.05000000,234.48342892
0.06200000,0.15000000,0.07500000,253.93707456
0.06200000,0.15000000,0.10000000,278.00781174
0.06200000,0.15000000,0.12500000,295.65160697
0.06200000,0.15000000,0.15000000,301.80294916
0.06200000,0.15000000,0.17500000,295.65160697
0.06200000,0.15000000,0.20000000,278.00781174
0.06200000,0.15000000,0.22500000,253.93707456
0.06200000,0.15000000,0.25000000,234.48342892
0.06200000,0.15000000,0.27500000,223.55390740
0.06200000,0.15000000,0.30000000,220.20925642
0.06200000,0.17500000,0.00000000,219.72886565
0.06200000,0.17500000,0.02500000,222.84012573
0.06200000,0.17500000,0.05000000,233.00711815
0.06200000,0.17500000,0.07500000,251.10758536
0.06200000,0.17500000,0.10000000,273.51350956
0.06200000,0.17500000,0.12500000,289.92979076
0.06200000,0.17500000,0.15000000,295.65160697
0.06200000,0.17500000,0.17500000,289.92979076
0.06200000,0.17500000,0.20000000,273.51350956
0.06200000,0.17500000,0.22500000,251.10758536
0.06200000,0.17500000,0.25000000,233.00711815
0.06200000,0.17500000,0.27500000,222.84012573
0.06200000,0.17500000,0.30000000,219.72886565
0.06200000,0.20000000,0.00000000,218.41349725
0.06200000,0.20000000,0.02500000,220.87161774
0.06200000,0.20000000,0.05000000,228.88298872
0.06200000,0.20000000,0.07500000,243.09352258
0.06200000,0.20000000,0.10000000,260.64079409
0.06200000,0.20000000,0.12500000,273.51350956
0.06200000,0.20000000,0.15000000,278.00781174
0.06200000,0.20000000,0.17500000,273.51350956
0.06200000,0.20000000,0.20000000,260.64079409
0.06200000,0.20000000,0.22500000,243.09352258
0.06200000,0.20000000,0.25000000,228.88298872
0.06200000,0.20000000,0.27500000,220.87161774
0.06200000,0.20000000,0.30000000,218.41349725
0.06200000,0.22500000,0.00000000,216.69317977
0.06200000,0.22500000,0.02500000,218.28232025
0.06200000,0.22500000,0.05000000,223.39820213
0.06200000,0.22500000,0.07500000,232.29498239
0.06200000,0.22500000,0.10000000,243.09352258
0.06200000,0.22500000,0.12500000,251.10758536
0.06200000,0.22500000,0.15000000,253.93707456
0.06200000,0.22500000,0.17500000,251.10758536
0.06200000,0.22500000,0.20000000,243.09352258
0.06200000,0.22500000,0.22500000,232.29498239
0.06200000,0.22500000,0.25000000,223.39820213
0.06200000,0.22500000,0.27500000,218.28232025
0.06200000,0.22500000,0.30000000,216.69317977
0.06200000,0.25000000,0.00000000,215.19882153
0.06200000,0.25000000,0.02500000,216.05885545
0.06200000,0.25000000,0.05000000,218.78240212
0.06200000,0.25000000,0.07500000,223.39820213
0.06200000,0.25000000,0.10000000,228.88298872
0.06200000,0.25000000,0.12500000,233.00711815
0.06200000,0.25000000,0.15000000,234.48342892
0.06200000,0.25000000,0.17500000,233.00711815
0.06200000,0.25000000,0.20000000,228.88298872
0.06200000,0.25000000,0.22500000,223.39820213
0.06200000,0.25000000,0.25000000,218.78240212
0.06200000,0.25000000,0.27500000,216.05885545
0.06200000,0.25000000,0.30000000,215.19882153
0.06200000,0.27500000,0.00000000,214.28036006
0.06200000,0.27500000,0.02500000,214.71265611
0.06200000,0.27500000,0.05000000,216.05885545
0.06200000,0.27500000,0.07500000,218.28232025
0.06200000,0.27500000,0.10000000,220.87161774
0.06200000,0.27500000,0.12500000,222.84012573
0.06200000,0.27500000,0.15000000,223.55390740
0.06200000,0.27500000,0.17500000,222.84012573
0.06200000,0.27500000,0.20000000,220.87161774
0.06200000,0.27500000,0.22500000,218.28232025
0.06200000,0.27500000,0.25000000,216.05885545
0.06200000,0.27500000,0.27500000,214.71265611
0.06200000,0.27500000,0.30000000,214.28036006
0.06200000,0.30000000,0.00000000,213.98250280
0.06200000,0.30000000,0.02500000,214.28036006
0.06200000,0.30000000,0.05000000,215.19882153
0.06200000,0.30000000,0.07500000,216.69317977
0.06200000,0.30000000,0.10000000,218.41349725
0.06200000,0.30000000,0.12500000,219.72886565
0.06200000,0.30000000,0.15000000,220.20925642
0.06200000,0.30000000,0.17500000,219.72886565
0.06200000,0.30000000,0.20000000,218.41349725
0.06200000,0.30000000,0.22500000,216.69317977
0.06200000,0.30000000,0.25000000,215.19882153
0.06200000,0.30000000,0.27500000,214.28036006
0.06200000,0.30000000,0.30000000,213.98250280
0.06975000,0.00000000,0.00000000,218.45007438
0.06975000,0.00000000,0.02500000,218.81017929
0.06975000,0.00000000,0.05000000,219.92624615
0.06975000,0.00000000,0.07500000,221.75635699
0.06975000,0.00000000,0.10000000,223.87593587
0.06975000,0.00000000,0.12500000,225.49171980
0.06975000,0.00000000,0.15000000,226.07961555
0.06975000,0.00000000,0.17500000,225.49171980
0.06975000,0.00000000,0.20000000,223.87593587
0.06975000,0.00000000,0.22500000,221.75635699
0.06975000,0.00000000,0.25000000,219.92624615
0.06975000,0.00000000,0.27500000,218.81017929
0.06975000,0.00000000,0.30000000,218.45007438
0.06975000,0.02500000,0.00000000,218.81017929
0.06975000,0.02500000,0.02500000,219.33732849
0.06975000,0.02500000,0.05000000,220.99034030
0.06975000,0.02500000,0.07500000,223.75039143
0.06975000,0.02500000,0.10000000,226.99271565
0.06975000,0.02500000,0.12500000,229.44574335
0.06975000,0.02500000,0.15000000,230.33029910
0.06975000,0.02500000,0.17500000,229.44574335
0.06975000,0.02500000,0.20000000,226.99271565
0.06975000,0.02500000,0.22500000,223.75039143
0.06975000,0.02500000,0.25000000,220.99034030
0.06975000,0.02500000,0.27500000,219.33732849
0.06975000,0.02500000,0.30000000,218.81017929
0.06975000,0.05000000,0.00000000,219.92624615
0.06975000,0.05000000,0.02500000,220.99034030
0.06975000,0.05000000,0.05000000,224.39479068
0.06975000,0.05000000,0.07500000,230.25962321
0.06975000,0.05000000,0.10000000,237.32501348
0.06975000,0.05000000,0.12500000,242.59207517
0.06975000,0.05000000,0.15000000,244.46082173
0.06975000,0.05000000,0.17500000,242.59207517
0.06975000,0.05000000,0.20000000,237.32501348
0.06975000,0.05000000,0.22500000,230.25962321
0.06975000,0.05000000,0.25000000,224.39479068
0.06975000,0.05000000,0.27500000,220.99034030
0.06975000,0.05000000,0.30000000,219.92624615
0.06975000,0.07500000,0.00000000,221.75635699
0.06975000,0.07500000,0.02500000,223.75039143
0.06975000,0.07500000,0.05000000,230.25962321
0.06975000,0.07500000,0.07500000,241.83815581
0.06975000,0.07500000,0.10000000,256.17440561
0.06975000,0.07500000,0.12500000,266.67000451
0.06975000,0.07500000,0.15000000,270.32784147
0.06975000,0.07500000,0.17500000,266.67000451
0.06975000,0.07500000,0.20000000,256.17440561
0.06975000,0.07500000,0.22500000,241.83815581
0.06975000,0.07500000,0.25000000,230.25962321
0.06975000,0.07500000,0.27500000,223.75039143
0.06975000,0.07500000,0.30000000,221.75635699
0.06975000,0.10000000,0.00000000,223.87593587
0.06975000,0.10000000,0.02500000,226.99271565
0.06975000,0.10000000,0.05000000,237.32501348
0.06975000,0.10000000,0.07500000,256.17440561
0.06975000,0.10000000,0.10000000,280.05796352
0.06975000,0.10000000,0.12500000,297.25537253
0.06975000,0.10000000,0.15000000,303.15979828
0.06975000,0.10000000,0.17500000,297.25537253
0.06975000,0.10000000,0.20000000,280.05796352
0.06975000,0.10000000,0.22500000,256.17440561
0.06975000,0.10000000,0.25000000,237.32501348
0.06975000,0.10000000,0.27500000,226.99271565
0.06975000,0.10000000,0.30000000,223.87593587
0.06975000,0.12500000,0.00000000,225.49171980
0.06975000,0.12500000,0.02500000,229.44574335
0.06975000,0.12500000,0.05000000,242.59207517
0.06975000,0.12500000,0.07500000,266.67000451
0.06975000,0.12500000,0.10000000,297.25537253
0.06975000,0.12500000,0.12500000,319.25000463
0.06975000,0.12500000,0.15000000,326.78780805
0.06975000,0.12500000,0.17500000,319.25000463
0.06975000,0.12500000,0.20000000,297.25537253
0.06975000,0.12500000,0.22500000,266.67000451
0.06975000,0.12500000,0.25000000,242.59207517
0.06975000,0.12500000,0.27500000,229.44574335
0.06975000,0.12500000,0.30000000,225.49171980
0.06975000,0.15000000,0.00000000,226.07961555
0.06975000,0.15000000,0.02500000,230.33029910
0.06975000,0.15000000,0.05000000,244.46082173
0.06975000,0.15000000,0.07500000,270.32784147
0.06975000,0.15000000,0.10000000,303.15979828
0.06975000,0.15000000,0.12500000,326.78780805
0.06975000,0.15000000,0.15000000,334.88938589
0.06975000,0.15000000,0.17500000,326.78780805
0.06975000,0.15000000,0.20000000,303.15979828
0.06975000,0.15000000,0.22500000,270.32784147
0.06975000,0.15000000,0.25000000,244.46082173
0.06975000,0.15000000,0.27500000,230.33029910
0.06975000,0.15000000,0.30000000,226.07961555
0.06975000,0.17500000,0.00000000,225.49171980
0.06975000,0.17500000,0.02500000,229.44574335
0.06975000,0.17500000,0.05000000,242.59207517
0.06975000,0.17500000,0.07500000,266.67000451
0.06975000,0.17500000,0.10000000,297.25537253
0.06975000,0.17500000,0.12500000,319.25000463
0.06975000,0.17500000,0.15000000,326.78780805
0.06975000,0.17500000,0.17500000,319.25000463
0.06975000,0.17500000,0.20000000,297.25537253
0.06975000,0.17500000,0.22500000,266.67000451
0.06975000,0.17500000,0.25000000,242.59207517
0.06975000,0.17500000,0.27500000,229.44574335
0.06975000,0.17500000,0.30000000,225.49171980
0.06975000,0.20000000,0.00000000,223.87593587
0.06975000,0.20000000,0.02500000,226.99271565
0.06975000,0.20000000,0.05000000,237.32501348
0.06975000,0.20000000,0.07500000,256.17440561
0.06975000,0.20000000,0.10000000,280.05796352
0.06975000,0.20000000,0.12500000,297.25537253
0.06975000,0.20000000,0.15000000,303.15979828
0.06975000,0.20000000,0.17500000,297.25537253
0.06975000,0.20000000,0.20000000,280.05796352
0.06975000,0.20000000,0.22500000,256.17440561
0.06975000,0.20000000,0.25000000,237.32501348
0.06975000,0.20000000,0.27500000,226.99271565
0.06975000,0.20000000,0.30000000,223.87593587
0.06975000,0.22500000,0.00000000,221.75635699
0.06975000,0.22500000,0.02500000,223.75039143
0.06975000,0.22500000,0.05000000,230.25962321
0.06975000,0.22500000,0.07500000,241.83815581
0.06975000,0.22500000,0.10000000,256.17440561
0.06975000,0.22500000,0.12500000,266.67000451
0.06975000,0.22500000,0.15000000,270.32784147
0.06975000,0.22500000,0.17500000,266.67000451
0.06975000,0.22500000,0.20000000,256.17440561
0.06975000,0.22500000,0.22500000,241.83815581
0.06975000,0.22500000,0.25000000,230.25962321
0.06975000,0.22500000,0.27500000,223.75039143
0.06975000,0.22500000,0.30000000,221.75635699
0.06975000,0.25000000,0.00000000,219.92624615
0.06975000,0.25000000,0.02500000,220.99034030
0.06975000,0.25000000,0.05000000,224.39479068
0.06975000,0.25000000,0.07500000,230.25962321
0.06975000,0.25000000,0.10000000,237.32501348
0.06975000,0.25000000,0.12500000,242.59207517
0.06975000,0.25000000,0.15000000,244.46082173
0.06975000,0.25000000,0.17500000,242.59207517
0.06975000,0.25000000,0.20000000,237.32501348
0.06975000,0.25000000,0.22500000,230.25962321
0.06975000,0.25000000,0.25000000,224.39479068
0.06975000,0.25000000,0.27500000,220.99034030
0.06975000,0.25000000,0.30000000,219.92624615
0.06975000,0.27500000,0.00000000,218.81017929
0.06975000,0.27500000,0.02500000,219.33732849
0.06975000,0.27500000,0.05000000,220.99034030
0.06975000,0.27500000,0.07500000,223.75039143
0.06975000,0.27500000,0.10000000,226.99271565
0.06975000,0.27500000,0.12500000,229.44574335
0.06975000,0.27500000,0.15000000,230.33029910
0.06975000,0.27500000,0.17500000,229.44574335
0.06975000,0.27500000,0.20000000,226.99271565
0.06975000,0.27500000,0.22500000,223.75039143
0.06975000,0.27500000,0.25000000,220.99034030
0.06975000,0.27500000,0.27500000,219.33732849
0.06975000,0.27500000,0.30000000,218.81017929
0.06975000,0.30000000,0.00000000,218.45007438
0.06975000,0.30000000,0.02500000,218.81017929
0.06975000,0.30000000,0.05000000,219.92624615
0.06975000,0.30000000,0.07500000,221.75635699
0.06975000,0.30000000,0.10000000,223.87593587
0.06975000,0.30000000,0.12500000,225.49171980
0.06975000,0.30000000,0.15000000,226.07961555
0.06975000,0.30000000,0.17500000,225.49171980
0.06975000,0.30000000,0.20000000,223.87593587
0.06975000,0.30000000,0.22500000,221.75635699
0.06975000,0.30000000,0.25000000,219.92624615
0.06975000,0.30000000,0.27500000,218.81017929
0.06975000,0.30000000,0.30000000,218.45007438
0.07750000,0.00000000,0.00000000,220.03990399
0.07750000,0.00000000,0.02500000,220.46311709
0.07750000,0.00000000,0.05000000,221.78213210
0.07750000,0.00000000,0.07500000,223.96397337
0.07750000,0.00000000,0.10000000,226.50844872
0.07750000,0.00000000,0.12500000,228.44097638
0.07750000,0.00000000,0.15000000,229.14106570
0.07750000,0.00000000,0.17500000,228.44097638
0.07750000,0.00000000,0.20000000,226.50844872
0.07750000,0.00000000,0.22500000,223.96397337
0.07750000,0.00000000,0.25000000,221.78213210
0.07750000,0.00000000,0.27500000,220.46311709
0.07750000,0.00000000,0.30000000,220.03990399
0.07750000,0.02500000,0.00000000,220.46311709
0.07750000,0.02500000,0.02500000,221.08846892
0.07750000,0.02500000,0.05000000,223.06472402
0.07750000,0.02500000,0.07500000,226.40562660
0.07750000,0.02500000,0.10000000,230.37092076
0.07750000,0.02500000,0.12500000,233.35250663
0.07750000,0.02500000,0.15000000,234.42060624
0.07750000,0.02500000,0.17500000,233.35250663
0.07750000,0.02500000,0.20000000,230.37092076
0.07750000,0.02500000,0.22500000,226.40562660
0.07750000,0.02500000,0.25000000,223.06472402
0.07750000,0.02500000,0.27500000,221.08846892
0.07750000,0.02500000,0.30000000,220.46311709
0.07750000,0.05000000,0.00000000,221.78213210
0.07750000,0.05000000,0.02500000,223.06472402
0.07750000,0.05000000,0.05000000,227.21655358
0.07750000,0.05000000,0.07500000,234.50644965
0.07750000,0.05000000,0.10000000,243.43679592
0.07750000,0.05000000,0.12500000,250.01984538
0.07750000,0.05000000,0.15000000,252.33033158
0.07750000,0.05000000,0.17500000,250.01984538
0.07750000,0.05000000,0.20000000,243.43679592
0.07750000,0.05000000,0.22500000,234.50644965
0.07750000,0.05000000,0.25000000,227.21655358
0.07750000,0.05000000,0.27500000,223.06472402
0.07750000,0.05000000,0.30000000,221.78213210
0.07750000,0.07500000,0.00000000,223.96397337
0.07750000,0.07500000,0.02500000,226.40562660
0.07750000,0.07500000,0.05000000,234.50644965
0.07750000,0.07500000,0.07500000,249.30964429
0.07750000,0.07500000,0.10000000,268.10252216
0.07750000,0.07500000,0.12500000,281.61242751
0.07750000,0.07500000,0.15000000,286.24514513
0.07750000,0.07500000,0.17500000,281.61242751
0.07750000,0.07500000,0.20000000,268.10252216
0.07750000,0.07500000,0.22500000,249.30964429
0.07750000,0.07500000,0.25000000,234.50644965
0.07750000,0.07500000,0.27500000,226.40562660
0.07750000,0.07500000,0.30000000,223.96397337
0.07750000,0.10000000,0.00000000,226.50844872
0.07750000,0.10000000,0.02500000,230.37092076
0.07750000,0.10000000,0.05000000,243.43679592
